version,source_batch,dataset,dataset_id,variant_family,variant,ari_mean,ari_std,n_runs,seeds,paired_control,paired_delta_ari,paired_delta_scope,gate_usage,gate_usage_semantics,input_protocol,readout,status,evidence_level,failure_diagnosis,source_artifact,notes
V19,V19/extended_sparse,dexter,dexter__uci_sparse_highdim,self,scmae_only,0.000876137927816824,,3,7|42|123,,,reference,NA,Gate usage not recorded in sparse extension final table,clubench_bridge,mean ARI over three seeds,completed,13-dataset x 3-seed sparse extension,paired_delta_not_available,V19/extended_sparse/extension_dataset_table.csv,RG wins scMAE on 6/13 by mean ARI; macro delta is negative in the published summary.
V19,V19/extended_sparse,dexter,dexter__uci_sparse_highdim,learned,rg_full,0.004956568897387984,,3,7|42|123,scmae_only,0.00408043096957116,seed-matched aggregate reported in extension_dataset_table.csv,NA,Gate usage not recorded in sparse extension final table,clubench_bridge,mean ARI over three seeds,completed,13-dataset x 3-seed sparse extension,paired_neutral_or_small,V19/extended_sparse/extension_dataset_table.csv,RG wins scMAE on 6/13 by mean ARI; macro delta is negative in the published summary.
V19,V19/extended_sparse,madelon,madelon__uci_highdim_control,self,scmae_only,0.02575331298659162,,3,7|42|123,,,reference,NA,Gate usage not recorded in sparse extension final table,clubench_bridge,mean ARI over three seeds,completed,13-dataset x 3-seed sparse extension,paired_delta_not_available,V19/extended_sparse/extension_dataset_table.csv,RG wins scMAE on 6/13 by mean ARI; macro delta is negative in the published summary.
V19,V19/extended_sparse,madelon,madelon__uci_highdim_control,learned,rg_full,0.028290763714252435,,3,7|42|123,scmae_only,0.0025374507276608137,seed-matched aggregate reported in extension_dataset_table.csv,NA,Gate usage not recorded in sparse extension final table,clubench_bridge,mean ARI over three seeds,completed,13-dataset x 3-seed sparse extension,paired_neutral_or_small,V19/extended_sparse/extension_dataset_table.csv,RG wins scMAE on 6/13 by mean ARI; macro delta is negative in the published summary.
V19,V19/extended_sparse,dorothea,dorothea__uci_sparse_highdim,self,scmae_only,-0.08440674880666615,,3,7|42|123,,,reference,NA,Gate usage not recorded in sparse extension final table,clubench_bridge,mean ARI over three seeds,completed,13-dataset x 3-seed sparse extension,paired_delta_not_available,V19/extended_sparse/extension_dataset_table.csv,RG wins scMAE on 6/13 by mean ARI; macro delta is negative in the published summary.
V19,V19/extended_sparse,dorothea,dorothea__uci_sparse_highdim,learned,rg_full,-0.0835445254558831,,3,7|42|123,scmae_only,0.000862223350783046,seed-matched aggregate reported in extension_dataset_table.csv,NA,Gate usage not recorded in sparse extension final table,clubench_bridge,mean ARI over three seeds,completed,13-dataset x 3-seed sparse extension,paired_neutral_or_small,V19/extended_sparse/extension_dataset_table.csv,RG wins scMAE on 6/13 by mean ARI; macro delta is negative in the published summary.
V19,V19/extended_sparse,arcene,arcene__uci_highdim,self,scmae_only,0.09771296799487136,,3,7|42|123,,,reference,NA,Gate usage not recorded in sparse extension final table,clubench_bridge,mean ARI over three seeds,completed,13-dataset x 3-seed sparse extension,paired_delta_not_available,V19/extended_sparse/extension_dataset_table.csv,RG wins scMAE on 6/13 by mean ARI; macro delta is negative in the published summary.
V19,V19/extended_sparse,arcene,arcene__uci_highdim,learned,rg_full,0.09771296799487136,,3,7|42|123,scmae_only,0.0,seed-matched aggregate reported in extension_dataset_table.csv,NA,Gate usage not recorded in sparse extension final table,clubench_bridge,mean ARI over three seeds,completed,13-dataset x 3-seed sparse extension,paired_neutral_or_small,V19/extended_sparse/extension_dataset_table.csv,RG wins scMAE on 6/13 by mean ARI; macro delta is negative in the published summary.
V19,V19/extended_sparse,micro-mass,micro_mass__local_sparse_highdim,self,scmae_only,0.5017114805339078,,3,7|42|123,,,reference,NA,Gate usage not recorded in sparse extension final table,clubench_bridge,mean ARI over three seeds,completed,13-dataset x 3-seed sparse extension,paired_delta_not_available,V19/extended_sparse/extension_dataset_table.csv,RG wins scMAE on 6/13 by mean ARI; macro delta is negative in the published summary.
V19,V19/extended_sparse,micro-mass,micro_mass__local_sparse_highdim,learned,rg_full,0.4943704908534361,,3,7|42|123,scmae_only,-0.007340989680471699,seed-matched aggregate reported in extension_dataset_table.csv,NA,Gate usage not recorded in sparse extension final table,clubench_bridge,mean ARI over three seeds,completed,13-dataset x 3-seed sparse extension,paired_neutral_or_small,V19/extended_sparse/extension_dataset_table.csv,RG wins scMAE on 6/13 by mean ARI; macro delta is negative in the published summary.
V19,V19/extended_sparse,Quake_Smart-seq2_Lung,quake_smartseq2_lung__local_sparse_expression,self,scmae_only,0.17911976171149196,,3,7|42|123,,,reference,NA,Gate usage not recorded in sparse extension final table,clubench_bridge,mean ARI over three seeds,completed,13-dataset x 3-seed sparse extension,paired_delta_not_available,V19/extended_sparse/extension_dataset_table.csv,RG wins scMAE on 6/13 by mean ARI; macro delta is negative in the published summary.
V19,V19/extended_sparse,Quake_Smart-seq2_Lung,quake_smartseq2_lung__local_sparse_expression,learned,rg_full,0.1696441295367239,,3,7|42|123,scmae_only,-0.009475632174768054,seed-matched aggregate reported in extension_dataset_table.csv,NA,Gate usage not recorded in sparse extension final table,clubench_bridge,mean ARI over three seeds,completed,13-dataset x 3-seed sparse extension,paired_neutral_or_small,V19/extended_sparse/extension_dataset_table.csv,RG wins scMAE on 6/13 by mean ARI; macro delta is negative in the published summary.
V19,V19/extended_sparse,sms_spam_collection_full_tfidf500,sms_spam_full__uci_sparse_text,self,scmae_only,0.8756753305737017,,3,7|42|123,,,reference,NA,Gate usage not recorded in sparse extension final table,shared_text,mean ARI over three seeds,completed,13-dataset x 3-seed sparse extension,paired_delta_not_available,V19/extended_sparse/extension_dataset_table.csv,RG wins scMAE on 6/13 by mean ARI; macro delta is negative in the published summary.
V19,V19/extended_sparse,sms_spam_collection_full_tfidf500,sms_spam_full__uci_sparse_text,learned,rg_full,0.8614375634977197,,3,7|42|123,scmae_only,-0.01423776707598201,seed-matched aggregate reported in extension_dataset_table.csv,NA,Gate usage not recorded in sparse extension final table,shared_text,mean ARI over three seeds,completed,13-dataset x 3-seed sparse extension,paired_neutral_or_small,V19/extended_sparse/extension_dataset_table.csv,RG wins scMAE on 6/13 by mean ARI; macro delta is negative in the published summary.
V19,V19/extended_sparse,fbis.wc,fbis_wc__local_sparse_text,self,scmae_only,0.3093465907423514,,3,7|42|123,,,reference,NA,Gate usage not recorded in sparse extension final table,shared_text,mean ARI over three seeds,completed,13-dataset x 3-seed sparse extension,paired_delta_not_available,V19/extended_sparse/extension_dataset_table.csv,RG wins scMAE on 6/13 by mean ARI; macro delta is negative in the published summary.
V19,V19/extended_sparse,fbis.wc,fbis_wc__local_sparse_text,learned,rg_full,0.2906449314280173,,3,7|42|123,scmae_only,-0.018701659314334058,seed-matched aggregate reported in extension_dataset_table.csv,NA,Gate usage not recorded in sparse extension final table,shared_text,mean ARI over three seeds,completed,13-dataset x 3-seed sparse extension,paired_neutral_or_small,V19/extended_sparse/extension_dataset_table.csv,RG wins scMAE on 6/13 by mean ARI; macro delta is negative in the published summary.
V19,V19/extended_sparse,gisette,gisette__uci_highdim_dense,self,scmae_only,0.0967919177141497,,3,7|42|123,,,reference,NA,Gate usage not recorded in sparse extension final table,clubench_bridge,mean ARI over three seeds,completed,13-dataset x 3-seed sparse extension,paired_delta_not_available,V19/extended_sparse/extension_dataset_table.csv,RG wins scMAE on 6/13 by mean ARI; macro delta is negative in the published summary.
V19,V19/extended_sparse,gisette,gisette__uci_highdim_dense,learned,rg_full,0.07230673380697485,,3,7|42|123,scmae_only,-0.024485183907174846,seed-matched aggregate reported in extension_dataset_table.csv,NA,Gate usage not recorded in sparse extension final table,clubench_bridge,mean ARI over three seeds,completed,13-dataset x 3-seed sparse extension,paired_neutral_or_small,V19/extended_sparse/extension_dataset_table.csv,RG wins scMAE on 6/13 by mean ARI; macro delta is negative in the published summary.
V19,V19/extended_sparse,fabert,fabert__local_sparse_text,self,scmae_only,0.07876240284610632,,3,7|42|123,,,reference,NA,Gate usage not recorded in sparse extension final table,shared_text,mean ARI over three seeds,completed,13-dataset x 3-seed sparse extension,paired_delta_not_available,V19/extended_sparse/extension_dataset_table.csv,RG wins scMAE on 6/13 by mean ARI; macro delta is negative in the published summary.
V19,V19/extended_sparse,fabert,fabert__local_sparse_text,learned,rg_full,0.03276555758239731,,3,7|42|123,scmae_only,-0.045996845263709014,seed-matched aggregate reported in extension_dataset_table.csv,NA,Gate usage not recorded in sparse extension final table,shared_text,mean ARI over three seeds,completed,13-dataset x 3-seed sparse extension,paired_regression,V19/extended_sparse/extension_dataset_table.csv,RG wins scMAE on 6/13 by mean ARI; macro delta is negative in the published summary.
V19,V19/plantnet_transfer,baron_human__clubench_bridge,baron_human__clubench_bridge,self,scmae_only,0.16886490982528066,0.016999088053851034,3,7|42|123,,,reference,NA,Gate usage not recorded in transfer aggregate,clubench_bridge,ARI aggregate,completed,8-layer x 3-seed transfer aggregate,paired_delta_not_available,V19/plantnet_transfer/aggregate_metrics.csv,Transfer rows are a separate panel; they are not paired with sparse-extension rows of the same name.
V19,V19/plantnet_transfer,baron_human__clubench_bridge,baron_human__clubench_bridge,learned,rg_full,0.1790426045797379,0.02124548647194259,3,7|42|123,scmae_only,0.010177694754457234,matched aggregate_metrics means,NA,Gate usage not recorded in transfer aggregate,clubench_bridge,ARI aggregate,completed,8-layer x 3-seed transfer aggregate,paired_neutral_or_small,V19/plantnet_transfer/aggregate_metrics.csv,Transfer rows are a separate panel; they are not paired with sparse-extension rows of the same name.
V19,V19/plantnet_transfer,campbell__clubench_bridge,campbell__clubench_bridge,self,scmae_only,0.2859600724069202,0.02652872375392627,3,7|42|123,,,reference,NA,Gate usage not recorded in transfer aggregate,clubench_bridge,ARI aggregate,completed,8-layer x 3-seed transfer aggregate,paired_delta_not_available,V19/plantnet_transfer/aggregate_metrics.csv,Transfer rows are a separate panel; they are not paired with sparse-extension rows of the same name.
V19,V19/plantnet_transfer,campbell__clubench_bridge,campbell__clubench_bridge,learned,rg_full,0.2917122065785498,0.1173538992891099,3,7|42|123,scmae_only,0.005752134171629619,matched aggregate_metrics means,NA,Gate usage not recorded in transfer aggregate,clubench_bridge,ARI aggregate,completed,8-layer x 3-seed transfer aggregate,paired_neutral_or_small,V19/plantnet_transfer/aggregate_metrics.csv,Transfer rows are a separate panel; they are not paired with sparse-extension rows of the same name.
V19,V19/plantnet_transfer,cnae9__shared_text,cnae9__shared_text,self,scmae_only,0.3145638113389063,0.0452375560213694,3,7|42|123,,,reference,NA,Gate usage not recorded in transfer aggregate,shared_text,ARI aggregate,completed,8-layer x 3-seed transfer aggregate,paired_delta_not_available,V19/plantnet_transfer/aggregate_metrics.csv,Transfer rows are a separate panel; they are not paired with sparse-extension rows of the same name.
V19,V19/plantnet_transfer,cnae9__shared_text,cnae9__shared_text,learned,rg_full,0.30741442563765864,0.008903019084245707,3,7|42|123,scmae_only,-0.007149385701247679,matched aggregate_metrics means,NA,Gate usage not recorded in transfer aggregate,shared_text,ARI aggregate,completed,8-layer x 3-seed transfer aggregate,paired_neutral_or_small,V19/plantnet_transfer/aggregate_metrics.csv,Transfer rows are a separate panel; they are not paired with sparse-extension rows of the same name.
V19,V19/plantnet_transfer,hate_speech__shared_text,hate_speech__shared_text,self,scmae_only,0.022616503198123167,0.031014108051349756,3,7|42|123,,,reference,NA,Gate usage not recorded in transfer aggregate,shared_text,ARI aggregate,completed,8-layer x 3-seed transfer aggregate,paired_delta_not_available,V19/plantnet_transfer/aggregate_metrics.csv,Transfer rows are a separate panel; they are not paired with sparse-extension rows of the same name.
V19,V19/plantnet_transfer,hate_speech__shared_text,hate_speech__shared_text,learned,rg_full,0.019494455882840787,0.009652249300416818,3,7|42|123,scmae_only,-0.0031220473152823794,matched aggregate_metrics means,NA,Gate usage not recorded in transfer aggregate,shared_text,ARI aggregate,completed,8-layer x 3-seed transfer aggregate,paired_neutral_or_small,V19/plantnet_transfer/aggregate_metrics.csv,Transfer rows are a separate panel; they are not paired with sparse-extension rows of the same name.
V19,V19/plantnet_transfer,imdb__shared_text,imdb__shared_text,self,scmae_only,0.01248758623557358,0.00855768716507503,3,7|42|123,,,reference,NA,Gate usage not recorded in transfer aggregate,shared_text,ARI aggregate,completed,8-layer x 3-seed transfer aggregate,paired_delta_not_available,V19/plantnet_transfer/aggregate_metrics.csv,Transfer rows are a separate panel; they are not paired with sparse-extension rows of the same name.
V19,V19/plantnet_transfer,imdb__shared_text,imdb__shared_text,learned,rg_full,0.029546028967219307,0.020063037253197264,3,7|42|123,scmae_only,0.017058442731645727,matched aggregate_metrics means,NA,Gate usage not recorded in transfer aggregate,shared_text,ARI aggregate,completed,8-layer x 3-seed transfer aggregate,paired_neutral_or_small,V19/plantnet_transfer/aggregate_metrics.csv,Transfer rows are a separate panel; they are not paired with sparse-extension rows of the same name.
V19,V19/plantnet_transfer,mouse_retina__clubench_bridge,mouse_retina__clubench_bridge,self,scmae_only,0.9253861960558175,0.010979189482838322,3,7|42|123,,,reference,NA,Gate usage not recorded in transfer aggregate,clubench_bridge,ARI aggregate,completed,8-layer x 3-seed transfer aggregate,paired_delta_not_available,V19/plantnet_transfer/aggregate_metrics.csv,Transfer rows are a separate panel; they are not paired with sparse-extension rows of the same name.
V19,V19/plantnet_transfer,mouse_retina__clubench_bridge,mouse_retina__clubench_bridge,learned,rg_full,0.9211053599316268,0.0042594376024640175,3,7|42|123,scmae_only,-0.004280836124190723,matched aggregate_metrics means,NA,Gate usage not recorded in transfer aggregate,clubench_bridge,ARI aggregate,completed,8-layer x 3-seed transfer aggregate,paired_neutral_or_small,V19/plantnet_transfer/aggregate_metrics.csv,Transfer rows are a separate panel; they are not paired with sparse-extension rows of the same name.
V19,V19/plantnet_transfer,sentiment_labeld_sentences__shared_text,sentiment_labeld_sentences__shared_text,self,scmae_only,0.0028008558237698844,0.0034067333305202022,3,7|42|123,,,reference,NA,Gate usage not recorded in transfer aggregate,shared_text,ARI aggregate,completed,8-layer x 3-seed transfer aggregate,paired_delta_not_available,V19/plantnet_transfer/aggregate_metrics.csv,Transfer rows are a separate panel; they are not paired with sparse-extension rows of the same name.
V19,V19/plantnet_transfer,sentiment_labeld_sentences__shared_text,sentiment_labeld_sentences__shared_text,learned,rg_full,0.005639241784903027,0.0044235921613212945,3,7|42|123,scmae_only,0.0028383859611331424,matched aggregate_metrics means,NA,Gate usage not recorded in transfer aggregate,shared_text,ARI aggregate,completed,8-layer x 3-seed transfer aggregate,paired_neutral_or_small,V19/plantnet_transfer/aggregate_metrics.csv,Transfer rows are a separate panel; they are not paired with sparse-extension rows of the same name.
V19,V19/plantnet_transfer,sms_spam_collection__shared_text,sms_spam_collection__shared_text,self,scmae_only,0.8511198906927528,0.014149840306262722,3,7|42|123,,,reference,NA,Gate usage not recorded in transfer aggregate,shared_text,ARI aggregate,completed,8-layer x 3-seed transfer aggregate,paired_delta_not_available,V19/plantnet_transfer/aggregate_metrics.csv,Transfer rows are a separate panel; they are not paired with sparse-extension rows of the same name.
V19,V19/plantnet_transfer,sms_spam_collection__shared_text,sms_spam_collection__shared_text,learned,rg_full,0.8464409092357924,0.01960325283132913,3,7|42|123,scmae_only,-0.00467898145696044,matched aggregate_metrics means,NA,Gate usage not recorded in transfer aggregate,shared_text,ARI aggregate,completed,8-layer x 3-seed transfer aggregate,paired_neutral_or_small,V19/plantnet_transfer/aggregate_metrics.csv,Transfer rows are a separate panel; they are not paired with sparse-extension rows of the same name.
V19,V19/postfreeze,baron_human__clubench_bridge,baron_human__clubench_bridge,static,V19_rg_constant_gate,0.22067956760239577,0.04146359944785368,3,7|42|123,V19_scmae_only,-0.018067822311294723,matched three-seed aggregate means in V19 postfreeze comparison.csv,NA (post-freeze aggregate does not publish realized gate usage),Gate usage not recorded in V19 post-freeze comparison.csv,clubench_bridge,V19 post-freeze ARI aggregate,completed,11-stratum x 6-variant x 3-seed post-freeze matrix,paired_neutral_or_small,V19/postfreeze/comparison.csv,Canonical V19 post-freeze matrix; paired deltas are matched aggregate means from the same dataset/protocol/seed count.
V19,V19/postfreeze,baron_human__clubench_bridge,baron_human__clubench_bridge,learned,V19_rg_default,0.2610945957825444,0.1113368765521736,3,7|42|123,V19_scmae_only,0.022347205868853914,matched three-seed aggregate means in V19 postfreeze comparison.csv,NA (post-freeze aggregate does not publish realized gate usage),Gate usage not recorded in V19 post-freeze comparison.csv,clubench_bridge,V19 post-freeze ARI aggregate,completed,11-stratum x 6-variant x 3-seed post-freeze matrix,paired_neutral_or_small,V19/postfreeze/comparison.csv,Canonical V19 post-freeze matrix; paired deltas are matched aggregate means from the same dataset/protocol/seed count.
V19,V19/postfreeze,baron_human__clubench_bridge,baron_human__clubench_bridge,learned,V19_rg_full,0.2572522180716731,0.044914952288756305,3,7|42|123,V19_scmae_only,0.0185048281579826,matched three-seed aggregate means in V19 postfreeze comparison.csv,NA (post-freeze aggregate does not publish realized gate usage),Gate usage not recorded in V19 post-freeze comparison.csv,clubench_bridge,V19 post-freeze ARI aggregate,completed,11-stratum x 6-variant x 3-seed post-freeze matrix,paired_neutral_or_small,V19/postfreeze/comparison.csv,Canonical V19 post-freeze matrix; paired deltas are matched aggregate means from the same dataset/protocol/seed count.
V19,V19/postfreeze,baron_human__clubench_bridge,baron_human__clubench_bridge,learned,V19_rg_nomix,0.2387473899136905,0.06331675653327999,3,7|42|123,V19_scmae_only,0.0,matched three-seed aggregate means in V19 postfreeze comparison.csv,NA (post-freeze aggregate does not publish realized gate usage),Gate usage not recorded in V19 post-freeze comparison.csv,clubench_bridge,V19 post-freeze ARI aggregate,completed,11-stratum x 6-variant x 3-seed post-freeze matrix,paired_neutral_or_small,V19/postfreeze/comparison.csv,Canonical V19 post-freeze matrix; paired deltas are matched aggregate means from the same dataset/protocol/seed count.
V19,V19/postfreeze,baron_human__clubench_bridge,baron_human__clubench_bridge,learned,V19_rg_reliability_off,0.2170087617600189,0.0319033655010281,3,7|42|123,V19_scmae_only,-0.021738628153671585,matched three-seed aggregate means in V19 postfreeze comparison.csv,NA (post-freeze aggregate does not publish realized gate usage),Gate usage not recorded in V19 post-freeze comparison.csv,clubench_bridge,V19 post-freeze ARI aggregate,completed,11-stratum x 6-variant x 3-seed post-freeze matrix,paired_neutral_or_small,V19/postfreeze/comparison.csv,Canonical V19 post-freeze matrix; paired deltas are matched aggregate means from the same dataset/protocol/seed count.
V19,V19/postfreeze,baron_human__clubench_bridge,baron_human__clubench_bridge,self,V19_scmae_only,0.2387473899136905,0.06331675653327999,3,7|42|123,,,,0/no gate,No gate in scMAE-only control,clubench_bridge,V19 post-freeze ARI aggregate,completed,11-stratum x 6-variant x 3-seed post-freeze matrix,paired_delta_not_available,V19/postfreeze/comparison.csv,Canonical V19 post-freeze matrix; paired deltas are matched aggregate means from the same dataset/protocol/seed count.
V19,V19/postfreeze,baron_human__rg_native,baron_human__rg_native,static,V19_rg_constant_gate,0.9009160534307117,0.004737456924265808,3,7|42|123,V19_scmae_only,0.00018458043165514582,matched three-seed aggregate means in V19 postfreeze comparison.csv,NA (post-freeze aggregate does not publish realized gate usage),Gate usage not recorded in V19 post-freeze comparison.csv,rg_native,V19 post-freeze ARI aggregate,completed,11-stratum x 6-variant x 3-seed post-freeze matrix,paired_neutral_or_small,V19/postfreeze/comparison.csv,Canonical V19 post-freeze matrix; paired deltas are matched aggregate means from the same dataset/protocol/seed count.
V19,V19/postfreeze,baron_human__rg_native,baron_human__rg_native,learned,V19_rg_default,0.9031436594164117,0.004546637419380041,3,7|42|123,V19_scmae_only,0.002412186417355189,matched three-seed aggregate means in V19 postfreeze comparison.csv,NA (post-freeze aggregate does not publish realized gate usage),Gate usage not recorded in V19 post-freeze comparison.csv,rg_native,V19 post-freeze ARI aggregate,completed,11-stratum x 6-variant x 3-seed post-freeze matrix,paired_neutral_or_small,V19/postfreeze/comparison.csv,Canonical V19 post-freeze matrix; paired deltas are matched aggregate means from the same dataset/protocol/seed count.
V19,V19/postfreeze,baron_human__rg_native,baron_human__rg_native,learned,V19_rg_full,0.9031210312403009,0.005026150294410773,3,7|42|123,V19_scmae_only,0.002389558241244316,matched three-seed aggregate means in V19 postfreeze comparison.csv,NA (post-freeze aggregate does not publish realized gate usage),Gate usage not recorded in V19 post-freeze comparison.csv,rg_native,V19 post-freeze ARI aggregate,completed,11-stratum x 6-variant x 3-seed post-freeze matrix,paired_neutral_or_small,V19/postfreeze/comparison.csv,Canonical V19 post-freeze matrix; paired deltas are matched aggregate means from the same dataset/protocol/seed count.
V19,V19/postfreeze,baron_human__rg_native,baron_human__rg_native,learned,V19_rg_nomix,0.9007314729990565,0.006195083648120474,3,7|42|123,V19_scmae_only,0.0,matched three-seed aggregate means in V19 postfreeze comparison.csv,NA (post-freeze aggregate does not publish realized gate usage),Gate usage not recorded in V19 post-freeze comparison.csv,rg_native,V19 post-freeze ARI aggregate,completed,11-stratum x 6-variant x 3-seed post-freeze matrix,paired_neutral_or_small,V19/postfreeze/comparison.csv,Canonical V19 post-freeze matrix; paired deltas are matched aggregate means from the same dataset/protocol/seed count.
V19,V19/postfreeze,baron_human__rg_native,baron_human__rg_native,learned,V19_rg_reliability_off,0.8998296458089705,0.005100031613306405,3,7|42|123,V19_scmae_only,-0.0009018271900860242,matched three-seed aggregate means in V19 postfreeze comparison.csv,NA (post-freeze aggregate does not publish realized gate usage),Gate usage not recorded in V19 post-freeze comparison.csv,rg_native,V19 post-freeze ARI aggregate,completed,11-stratum x 6-variant x 3-seed post-freeze matrix,paired_neutral_or_small,V19/postfreeze/comparison.csv,Canonical V19 post-freeze matrix; paired deltas are matched aggregate means from the same dataset/protocol/seed count.
V19,V19/postfreeze,baron_human__rg_native,baron_human__rg_native,self,V19_scmae_only,0.9007314729990565,0.006195083648120474,3,7|42|123,,,,0/no gate,No gate in scMAE-only control,rg_native,V19 post-freeze ARI aggregate,completed,11-stratum x 6-variant x 3-seed post-freeze matrix,paired_delta_not_available,V19/postfreeze/comparison.csv,Canonical V19 post-freeze matrix; paired deltas are matched aggregate means from the same dataset/protocol/seed count.
V19,V19/postfreeze,campbell__clubench_bridge,campbell__clubench_bridge,static,V19_rg_constant_gate,0.22514630746123085,0.03654387727701194,3,7|42|123,V19_scmae_only,0.01581215073787859,matched three-seed aggregate means in V19 postfreeze comparison.csv,NA (post-freeze aggregate does not publish realized gate usage),Gate usage not recorded in V19 post-freeze comparison.csv,clubench_bridge,V19 post-freeze ARI aggregate,completed,11-stratum x 6-variant x 3-seed post-freeze matrix,paired_neutral_or_small,V19/postfreeze/comparison.csv,Canonical V19 post-freeze matrix; paired deltas are matched aggregate means from the same dataset/protocol/seed count.
V19,V19/postfreeze,campbell__clubench_bridge,campbell__clubench_bridge,learned,V19_rg_default,0.19316520150674346,0.025623758230200053,3,7|42|123,V19_scmae_only,-0.0161689552166088,matched three-seed aggregate means in V19 postfreeze comparison.csv,NA (post-freeze aggregate does not publish realized gate usage),Gate usage not recorded in V19 post-freeze comparison.csv,clubench_bridge,V19 post-freeze ARI aggregate,completed,11-stratum x 6-variant x 3-seed post-freeze matrix,paired_neutral_or_small,V19/postfreeze/comparison.csv,Canonical V19 post-freeze matrix; paired deltas are matched aggregate means from the same dataset/protocol/seed count.
V19,V19/postfreeze,campbell__clubench_bridge,campbell__clubench_bridge,learned,V19_rg_full,0.19582603340880417,0.029219343657800816,3,7|42|123,V19_scmae_only,-0.013508123314548093,matched three-seed aggregate means in V19 postfreeze comparison.csv,NA (post-freeze aggregate does not publish realized gate usage),Gate usage not recorded in V19 post-freeze comparison.csv,clubench_bridge,V19 post-freeze ARI aggregate,completed,11-stratum x 6-variant x 3-seed post-freeze matrix,paired_neutral_or_small,V19/postfreeze/comparison.csv,Canonical V19 post-freeze matrix; paired deltas are matched aggregate means from the same dataset/protocol/seed count.
V19,V19/postfreeze,campbell__clubench_bridge,campbell__clubench_bridge,learned,V19_rg_nomix,0.20933415672335226,0.011862386042919672,3,7|42|123,V19_scmae_only,0.0,matched three-seed aggregate means in V19 postfreeze comparison.csv,NA (post-freeze aggregate does not publish realized gate usage),Gate usage not recorded in V19 post-freeze comparison.csv,clubench_bridge,V19 post-freeze ARI aggregate,completed,11-stratum x 6-variant x 3-seed post-freeze matrix,paired_neutral_or_small,V19/postfreeze/comparison.csv,Canonical V19 post-freeze matrix; paired deltas are matched aggregate means from the same dataset/protocol/seed count.
V19,V19/postfreeze,campbell__clubench_bridge,campbell__clubench_bridge,learned,V19_rg_reliability_off,0.18460204591994103,0.04545151945126096,3,7|42|123,V19_scmae_only,-0.024732110803411228,matched three-seed aggregate means in V19 postfreeze comparison.csv,NA (post-freeze aggregate does not publish realized gate usage),Gate usage not recorded in V19 post-freeze comparison.csv,clubench_bridge,V19 post-freeze ARI aggregate,completed,11-stratum x 6-variant x 3-seed post-freeze matrix,paired_neutral_or_small,V19/postfreeze/comparison.csv,Canonical V19 post-freeze matrix; paired deltas are matched aggregate means from the same dataset/protocol/seed count.
V19,V19/postfreeze,campbell__clubench_bridge,campbell__clubench_bridge,self,V19_scmae_only,0.20933415672335226,0.011862386042919672,3,7|42|123,,,,0/no gate,No gate in scMAE-only control,clubench_bridge,V19 post-freeze ARI aggregate,completed,11-stratum x 6-variant x 3-seed post-freeze matrix,paired_delta_not_available,V19/postfreeze/comparison.csv,Canonical V19 post-freeze matrix; paired deltas are matched aggregate means from the same dataset/protocol/seed count.
V19,V19/postfreeze,campbell__rg_native,campbell__rg_native,static,V19_rg_constant_gate,0.19167779627452372,0.004180217115132169,3,7|42|123,V19_scmae_only,0.016168471329401385,matched three-seed aggregate means in V19 postfreeze comparison.csv,NA (post-freeze aggregate does not publish realized gate usage),Gate usage not recorded in V19 post-freeze comparison.csv,rg_native,V19 post-freeze ARI aggregate,completed,11-stratum x 6-variant x 3-seed post-freeze matrix,paired_neutral_or_small,V19/postfreeze/comparison.csv,Canonical V19 post-freeze matrix; paired deltas are matched aggregate means from the same dataset/protocol/seed count.
V19,V19/postfreeze,campbell__rg_native,campbell__rg_native,learned,V19_rg_default,0.1676448655741311,0.03192214342952117,3,7|42|123,V19_scmae_only,-0.007864459370991228,matched three-seed aggregate means in V19 postfreeze comparison.csv,NA (post-freeze aggregate does not publish realized gate usage),Gate usage not recorded in V19 post-freeze comparison.csv,rg_native,V19 post-freeze ARI aggregate,completed,11-stratum x 6-variant x 3-seed post-freeze matrix,paired_neutral_or_small,V19/postfreeze/comparison.csv,Canonical V19 post-freeze matrix; paired deltas are matched aggregate means from the same dataset/protocol/seed count.
V19,V19/postfreeze,campbell__rg_native,campbell__rg_native,learned,V19_rg_full,0.168665003967558,0.01565620449640681,3,7|42|123,V19_scmae_only,-0.006844320977564322,matched three-seed aggregate means in V19 postfreeze comparison.csv,NA (post-freeze aggregate does not publish realized gate usage),Gate usage not recorded in V19 post-freeze comparison.csv,rg_native,V19 post-freeze ARI aggregate,completed,11-stratum x 6-variant x 3-seed post-freeze matrix,paired_neutral_or_small,V19/postfreeze/comparison.csv,Canonical V19 post-freeze matrix; paired deltas are matched aggregate means from the same dataset/protocol/seed count.
V19,V19/postfreeze,campbell__rg_native,campbell__rg_native,learned,V19_rg_nomix,0.17550932494512234,0.011979461296649212,3,7|42|123,V19_scmae_only,0.0,matched three-seed aggregate means in V19 postfreeze comparison.csv,NA (post-freeze aggregate does not publish realized gate usage),Gate usage not recorded in V19 post-freeze comparison.csv,rg_native,V19 post-freeze ARI aggregate,completed,11-stratum x 6-variant x 3-seed post-freeze matrix,paired_neutral_or_small,V19/postfreeze/comparison.csv,Canonical V19 post-freeze matrix; paired deltas are matched aggregate means from the same dataset/protocol/seed count.
